antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'monica'}),"frozenset({'joey', 'chandler', 'ross'})",0.7617021276595745,0.5872340425531914,0.5333333333333333,0.7001862197392924,1.1923460988314039,1.0,0.08603591368643432,1.3767411127263118,0.6769566869300914,0.653913043478261,0.2736470272034404,0.804199390062883
frozenset({'phoebe'}),"frozenset({'monica', 'rachel', 'ross'})",0.7276595744680852,0.5673758865248227,0.5092198581560283,0.6998050682261208,1.2334064327485377,1.0,0.09636336200392326,1.4411439624205575,0.6948555013927572,0.6480144404332129,0.3061067970472627,0.7986525341130604
frozenset({'rachel'}),"frozenset({'phoebe', 'ross'})",0.7858156028368795,0.6134751773049646,0.549645390070922,0.6994584837545126,1.140157759646084,1.0,0.06756702379155971,1.286094605243541,0.5739371929074979,0.6469115191986642,0.22245222402543613,0.7977061204899729
frozenset({'ross'}),"frozenset({'rachel', 'phoebe'})",0.7858156028368795,0.6170212765957447,0.549645390070922,0.6994584837545126,1.1336051288435205,1.0,0.0647804436396559,1.2742955721679123,0.5502670369579147,0.6442227763923523,0.2152527075812273,0.795131540727831
frozenset({'chandler'}),"frozenset({'rachel', 'phoebe'})",0.7858156028368795,0.6170212765957447,0.5482269503546099,0.697653429602888,1.1306796962529564,1.0,0.06336200392334385,1.266687837408701,0.5396108736067439,0.6414937759336098,0.21053951062976312,0.7930795883646624
frozenset({'rachel'}),"frozenset({'chandler', 'phoebe'})",0.7858156028368795,0.6276595744680851,0.5482269503546099,0.697653429602888,1.1115156336046013,1.0,0.05500226346763237,1.2315020641473482,0.4684166788036631,0.6336065573770491,0.18798349664775646,0.785549878643252
frozenset({'joey'}),"frozenset({'monica', 'chandler', 'ross'})",0.7645390070921986,0.5872340425531914,0.5333333333333333,0.6975881261595547,1.1879218090398214,1.0,0.08437000150897844,1.364913196710612,0.6718469623173547,0.6516464471403812,0.26735267677830266,0.8029003432730141
frozenset({'phoebe'}),"frozenset({'monica', 'joey', 'ross'})",0.7276595744680852,0.5581560283687943,0.5070921985815603,0.6968810916179337,1.2485417270410248,1.0,0.10094462049192698,1.4576588903331735,0.7309440559440562,0.651183970856102,0.3139684417035096,0.802697216711127
frozenset({'phoebe'}),"frozenset({'rachel', 'chandler', 'ross'})",0.7276595744680852,0.5780141843971631,0.5063829787234042,0.6959064327485379,1.2039608223011515,1.0,0.08578542326844718,1.3876841243862517,0.6220456932773105,0.6335403726708073,0.2793749078578798,0.7859900261902198
frozenset({'ross'}),"frozenset({'joey', 'phoebe'})",0.7858156028368795,0.6156028368794326,0.5468085106382978,0.6958483754512634,1.1303527757906469,1.0,0.0630581962677933,1.2638339962539717,0.5384166086874356,0.6398340248962655,0.2087568438861281,0.7920486116887653
frozenset({'monica'}),"frozenset({'rachel', 'chandler', 'ross'})",0.7617021276595745,0.5780141843971631,0.5297872340425532,0.6955307262569833,1.203310827021284,1.0,0.08951259996982047,1.3859717613377582,0.7090265825205586,0.6541155866900177,0.2784845781888176,0.8060475717174487
frozenset({'monica'}),"frozenset({'joey', 'chandler', 'phoebe'})",0.7617021276595745,0.5645390070921986,0.5290780141843971,0.6945996275605214,1.2303837623873557,1.0,0.09906745133544587,1.425869226777374,0.7857621600919186,0.6637010676156583,0.29867341182465007,0.8158927786043813
frozenset({'phoebe'}),"frozenset({'rachel', 'joey', 'chandler'})",0.7276595744680852,0.5695035460992908,0.5049645390070922,0.6939571150097464,1.2185299279747728,1.0,0.09055983099441672,1.4066540181596416,0.6585103581460672,0.6374216651745747,0.28909313371292006,0.790316041938248
"frozenset({'chandler', 'ross'})","frozenset({'monica', 'rachel', 'joey', 'phoebe'})",0.6617021276595745,0.5035460992907801,0.4581560283687943,0.6923901393354769,1.3750283048774965,1.0,0.12495850309340578,1.6139076284379863,0.8062192106236736,0.6479438314944834,0.38038585209003206,0.8011246471325273
frozenset({'joey'}),"frozenset({'monica', 'chandler', 'phoebe'})",0.7645390070921986,0.5787234042553191,0.5290780141843971,0.6920222634508348,1.195773764051075,1.0,0.08662139731401847,1.3678800307613432,0.6953228463451667,0.6498257839721255,0.268941736474204,0.8031189748626724
frozenset({'phoebe'}),"frozenset({'monica', 'rachel', 'joey'})",0.7276595744680852,0.5574468085106383,0.5035460992907801,0.6920077972709551,1.241388033272324,1.0,0.09791459182133688,1.4368973875572308,0.7139964788732391,0.644283121597096,0.3040560803718696,0.7976578426558337
frozenset({'monica'}),"frozenset({'rachel', 'joey', 'chandler'})",0.7617021276595745,0.5695035460992908,0.5269503546099291,0.691806331471136,1.2147533342145727,1.0,0.09315829183642677,1.3968374365237517,0.7418765621995772,0.6552028218694885,0.28409707969407216,0.8085432653619691
"frozenset({'rachel', 'ross'})","frozenset({'monica', 'joey', 'chandler', 'phoebe'})",0.6631205673758865,0.5290780141843971,0.4581560283687943,0.6909090909090909,1.3058737509139655,1.0,0.10731351541672951,1.5235711305798916,0.6952908587257616,0.6241545893719805,0.34364731653888286,0.7784304167682183
frozenset({'phoebe'}),"frozenset({'rachel', 'joey', 'ross'})",0.7276595744680852,0.5652482269503546,0.502127659574468,0.6900584795321636,1.2208060930242794,1.0,0.09081937528293338,1.4026896828582893,0.6641287076271183,0.6349775784753363,0.2870839415013877,0.7891948608451282
frozenset({'rachel'}),"frozenset({'joey', 'phoebe'})",0.7858156028368795,0.6156028368794326,0.5418439716312057,0.6895306859205776,1.1200901695253622,1.0,0.05809365726070115,1.2381164440046184,0.5005721022155957,0.6303630363036303,0.19232152610334774,0.7848575088589063
frozenset({'joey'}),"frozenset({'monica', 'rachel', 'chandler'})",0.7645390070921986,0.5815602836879432,0.5269503546099291,0.689239332096475,1.1851554368975974,1.0,0.08232483275489166,1.346501534878798,0.6635019215489147,0.6432900432900434,0.25733467501022006,0.7976684465360424
frozenset({'joey'}),"frozenset({'rachel', 'chandler', 'ross'})",0.7645390070921986,0.5780141843971631,0.524822695035461,0.686456400742115,1.187611687173475,1.0,0.08290830441124691,1.3458600864492845,0.6709133832627808,0.6418039895923676,0.2569807143636675,0.7972159304324071
frozenset({'monica'}),"frozenset({'chandler', 'phoebe', 'ross'})",0.7617021276595745,0.5553191489361702,0.5219858156028369,0.6852886405959031,1.2340446784677184,1.0,0.09899803832805193,1.4129799823744176,0.7958802406832299,0.656556645851918,0.29227589033528456,0.8126315489058697
"frozenset({'joey', 'chandler'})","frozenset({'monica', 'rachel', 'phoebe', 'ross'})",0.6695035460992907,0.5092198581560283,0.4581560283687943,0.6843220338983051,1.343863604173552,1.0,0.1172315275891555,1.554686086915132,0.7742196946544601,0.6358267716535433,0.35678333496619985,0.7920217411831358
frozenset({'monica'}),"frozenset({'rachel', 'chandler', 'phoebe'})",0.7617021276595745,0.5482269503546099,0.5198581560283688,0.6824953445065177,1.244913888427154,1.0,0.10227252150294258,1.422886379235041,0.825570064314949,0.6579892280071814,0.29720319584645216,0.8153744510372175
frozenset({'chandler'}),"frozenset({'monica', 'joey', 'ross'})",0.7858156028368795,0.5581560283687943,0.5333333333333333,0.6787003610108303,1.2159688805911955,1.0,0.09472561742367086,1.375177304964539,0.8292412286881783,0.657917760279965,0.2728210417741104,0.817113839971743
frozenset({'ross'}),"frozenset({'monica', 'joey', 'chandler'})",0.7858156028368795,0.5950354609929078,0.5333333333333333,0.6787003610108303,1.1406048975271403,1.0,0.06574518384387101,1.2603952506175788,0.5755424827391854,0.6292887029288703,0.20659808936124469,0.7875027430799086
frozenset({'chandler'}),"frozenset({'monica', 'rachel', 'ross'})",0.7858156028368795,0.5673758865248227,0.5297872340425532,0.674187725631769,1.1882558664259928,1.0,0.08393440973794075,1.327832459087248,0.7396916584660941,0.6434108527131784,0.2468929395750725,0.8039688628158845
frozenset({'ross'}),"frozenset({'monica', 'rachel', 'chandler'})",0.7858156028368795,0.5815602836879432,0.5297872340425532,0.674187725631769,1.159274016025359,1.0,0.07278808913032553,1.2842969686253711,0.6414620956231114,0.6325148179508892,0.22136388667931242,0.7925816676939333
frozenset({'rachel'}),"frozenset({'monica', 'chandler', 'ross'})",0.7858156028368795,0.5872340425531914,0.5297872340425532,0.674187725631769,1.148073300894679,1.0,0.06832956088727937,1.2668827724406202,0.6021702704859178,0.6282590412111019,0.2106609847779971,0.7881808193376236
"frozenset({'monica', 'chandler'})","frozenset({'rachel', 'joey', 'phoebe', 'ross'})",0.6801418439716312,0.502127659574468,0.4581560283687943,0.6736183524504692,1.3415280747954261,1.0,0.11663799607665609,1.5254299503772686,0.7959196282083846,0.6327130264446621,0.3444471181697459,0.7930238654907713
frozenset({'chandler'}),"frozenset({'monica', 'joey', 'phoebe'})",0.7858156028368795,0.5553191489361702,0.5290780141843971,0.6732851985559566,1.2124292847559373,1.0,0.0926995623962577,1.3610673562948157,0.8180317099586314,0.651528384279476,0.2652825039296632,0.813015523926765
frozenset({'joey'}),"frozenset({'chandler', 'phoebe', 'ross'})",0.7645390070921986,0.5553191489361702,0.5141843971631206,0.6725417439703154,1.2110904968047826,1.0,0.0896212464161763,1.3579772165631971,0.7402409638554222,0.6382042253521126,0.2636106204117141,0.7992338349481207
frozenset({'chandler'}),"frozenset({'monica', 'rachel', 'joey'})",0.7858156028368795,0.5574468085106383,0.5269503546099291,0.6705776173285198,1.2029445807038333,1.0,0.08889995473064738,1.3434217429320896,0.7876694624441812,0.6455256298870548,0.2556321160788669,0.8079351190968299
frozenset({'rachel'}),"frozenset({'monica', 'joey', 'chandler'})",0.7858156028368795,0.5950354609929078,0.5269503546099291,0.6705776173285198,1.1269540410407781,1.0,0.059362205120466804,1.229317011561255,0.5259597301079392,0.617109634551495,0.18654017589004018,0.7780778432292181
frozenset({'phoebe'}),"frozenset({'monica', 'joey', 'chandler', 'ross'})",0.7276595744680852,0.5333333333333333,0.4879432624113475,0.6705653021442495,1.2573099415204678,1.0,0.09985815602836873,1.416568047337278,0.7514534883720927,0.6311926605504588,0.2940685045948203,0.792729459582763
frozenset({'monica'}),"frozenset({'rachel', 'joey', 'ross'})",0.7617021276595745,0.5652482269503546,0.5099290780141844,0.6694599627560521,1.184364551425387,1.0,0.0793783008902973,1.315277195085406,0.6532386250745084,0.6241319444444445,0.23970399263627,0.7857964807506735
frozenset({'monica'}),"frozenset({'rachel', 'phoebe', 'ross'})",0.7617021276595745,0.549645390070922,0.5092198581560283,0.6685288640595902,1.2162912236438996,1.0,0.09055379508073036,1.3586540760219936,0.7462445284520495,0.6348364279398763,0.26397747767562557,0.797490238481408
frozenset({'chandler'}),"frozenset({'rachel', 'joey', 'ross'})",0.7858156028368795,0.5652482269503546,0.524822695035461,0.667870036101083,1.1815517577196073,1.0,0.08064181882199084,1.3089808818994757,0.7173975299803115,0.6351931330472104,0.23604690196170802,0.7981759214382453
frozenset({'ross'}),"frozenset({'rachel', 'joey', 'chandler'})",0.7858156028368795,0.5695035460992908,0.524822695035461,0.667870036101083,1.1727232265286762,1.0,0.07729792263970625,1.2961686709836568,0.6876499015571864,0.6319385140905208,0.22849547100910544,0.7947071226582625
frozenset({'rachel'}),"frozenset({'joey', 'chandler', 'ross'})",0.7858156028368795,0.5872340425531914,0.524822695035461,0.667870036101083,1.1373149165489458,1.0,0.06336502188018711,1.2427844588344126,0.5637014497941651,0.6187290969899665,0.19535524210056193,0.7807949214321841
frozenset({'joey'}),"frozenset({'monica', 'rachel', 'ross'})",0.7645390070921986,0.5673758865248227,0.5099290780141844,0.6669758812615956,1.175544990723562,1.0,0.07614808108244053,1.299077421521563,0.6342058079327044,0.6203623813632442,0.230222938653852,0.7828629406307978
frozenset({'monica'}),"frozenset({'joey', 'phoebe', 'ross'})",0.7617021276595745,0.5468085106382978,0.5070921985815603,0.6657355679702048,1.2174930620466782,1.0,0.09058699260600578,1.35578735257512,0.74965034965035,0.6327433628318584,0.2624212063192314,0.7965513118709651
frozenset({'phoebe'}),"frozenset({'monica', 'rachel', 'chandler', 'ross'})",0.7276595744680852,0.5297872340425532,0.48439716312056735,0.6656920077972709,1.2565270829908326,1.0,0.09889240983853925,1.4065256497735867,0.7496339677891651,0.6266055045871559,0.2890282518765489,0.7900079851570022
frozenset({'phoebe'}),"frozenset({'monica', 'rachel', 'joey', 'chandler'})",0.7276595744680852,0.5269503546099291,0.4836879432624113,0.6647173489278752,1.2614420753543794,1.0,0.10024747246114374,1.410898070262246,0.7610199780058647,0.6274149034038636,0.29123157719385895,0.7913088763481906
frozenset({'chandler'}),"frozenset({'monica', 'phoebe', 'ross'})",0.7858156028368795,0.5546099290780142,0.5219858156028369,0.6642599277978339,1.197706519430877,1.0,0.08616467984507814,1.326591931670861,0.77069536423841,0.6377816291161178,0.24618869139322583,0.8027181991930346
frozenset({'ross'}),"frozenset({'monica', 'chandler', 'phoebe'})",0.7858156028368795,0.5787234042553191,0.5219858156028369,0.6642599277978339,1.1478020811212573,1.0,0.06721593481213217,1.254770075497598,0.6012093291102792,0.6195286195286195,0.20304124275243418,0.7831103560557797
frozenset({'joey'}),"frozenset({'monica', 'phoebe', 'ross'})",0.7645390070921986,0.5546099290780142,0.5070921985815603,0.663265306122449,1.1959131478678429,1.0,0.08307127408078063,1.3226735439501398,0.6957367933271547,0.6244541484716158,0.24395554400104003,0.7887937783809176
frozenset({'chandler'}),"frozenset({'monica', 'rachel', 'phoebe'})",0.7858156028368795,0.5560283687943263,0.5198581560283688,0.6615523465703971,1.189781643704413,1.0,0.0829223882098486,1.3117881796690305,0.7447304464100178,0.6324417601380502,0.2376818029780509,0.7982506630811169
frozenset({'rachel'}),"frozenset({'monica', 'chandler', 'phoebe'})",0.7858156028368795,0.5787234042553191,0.5198581560283688,0.6615523465703971,1.1431235400297304,1.0,0.06508827523766414,1.2447319148936171,0.5845613147457156,0.6154492023509657,0.1966141560004376,0.7799183301479438
frozenset({'monica'}),"frozenset({'rachel', 'joey', 'phoebe'})",0.7617021276595745,0.5418439716312057,0.5035460992907801,0.6610800744878956,1.2200561584135245,1.0,0.09082239323977664,1.3518120177694641,0.756891348088531,0.6294326241134751,0.2602521749658403,0.795199723107822
frozenset({'joey'}),"frozenset({'rachel', 'chandler', 'phoebe'})",0.7645390070921986,0.5482269503546099,0.5049645390070922,0.660482374768089,1.2047608647128145,1.0,0.08582365072179465,1.3306320970429795,0.7218170434547176,0.6251097453906935,0.24847747005181406,0.7907845250295813
frozenset({'joey'}),"frozenset({'monica', 'rachel', 'phoebe'})",0.7645390070921986,0.5560283687943263,0.5035460992907801,0.6586270871985157,1.1845206542728406,1.0,0.07844072229767107,1.3005473327166202,0.6615815374172742,0.6163194444444443,0.2310929599838772,0.7821196660482375
frozenset({'joey'}),"frozenset({'rachel', 'phoebe', 'ross'})",0.7645390070921986,0.549645390070922,0.502127659574468,0.6567717996289424,1.1949009515829792,1.0,0.08190231879684118,1.3121142419014757,0.692728541283779,0.6183406113537117,0.23787124012095875,0.7851600933628583
frozenset({'phoebe'}),"frozenset({'rachel', 'joey', 'chandler', 'ross'})",0.7276595744680852,0.524822695035461,0.4765957446808511,0.6549707602339181,1.2479848269321954,1.0,0.09470348574015391,1.3772087991345112,0.7296316964285716,0.6142595978062156,0.2738936894474993,0.7815394341710131
frozenset({'chandler'}),"frozenset({'joey', 'phoebe', 'ross'})",0.7858156028368795,0.5468085106382978,0.5141843971631206,0.6543321299638989,1.1966385256149124,1.0,0.08449373773955038,1.3110604966390755,0.7672162594199595,0.6282495667244368,0.23725869053066898,0.797334677173908
frozenset({'ross'}),"frozenset({'joey', 'chandler', 'phoebe'})",0.7858156028368795,0.5645390070921986,0.5141843971631206,0.6543321299638989,1.1590556573481123,1.0,0.07056083698003118,1.2597670499787046,0.6407033569308062,0.6149279050042408,0.20620244828843223,0.7825680750322007
frozenset({'phoebe'}),"frozenset({'monica', 'rachel', 'joey', 'ross'})",0.7276595744680852,0.5099290780141844,0.47375886524822697,0.6510721247563352,1.2767895631522013,1.0,0.10270408933152253,1.40450493284203,0.7960095434131735,0.6202414113277622,0.2880053486344901,0.7900701374824792
frozenset({'ross'}),"frozenset({'monica', 'rachel', 'joey'})",0.7858156028368795,0.5574468085106383,0.5099290780141844,0.6489169675090253,1.1640876898062666,1.0,0.07187867813490267,1.2605371109774106,0.6581160368060865,0.6119148936170212,0.20668737850597052,0.7818376186145635
frozenset({'rachel'}),"frozenset({'monica', 'joey', 'ross'})",0.7858156028368795,0.5581560283687943,0.5099290780141844,0.6489169675090253,1.1626085440758904,1.0,0.07132136210452195,1.2585170194534085,0.6530132910867747,0.6113945578231292,0.2054140035115982,0.7812564507176638
frozenset({'rachel'}),"frozenset({'monica', 'phoebe', 'ross'})",0.7858156028368795,0.5546099290780142,0.5092198581560283,0.6480144404332129,1.1684147839013173,1.0,0.07339872239826961,1.26536461174759,0.6729694331199609,0.6126279863481228,0.2097139506541881,0.7830865041040744
frozenset({'ross'}),"frozenset({'monica', 'rachel', 'phoebe'})",0.7858156028368795,0.5560283687943263,0.5092198581560283,0.6480144404332129,1.1654341339423853,1.0,0.0722840903375081,1.2613347881432984,0.6627497279049599,0.6115843270868824,0.20718907509717274,0.7819153834819126
frozenset({'ross'}),"frozenset({'monica', 'joey', 'phoebe'})",0.7858156028368795,0.5553191489361702,0.5070921985815603,0.6453068592057761,1.1620468345851143,1.0,0.07071374679342085,1.2537058091061664,0.6510721067012458,0.6079931972789115,0.20236470730485548,0.7792306965249827
frozenset({'ross'}),"frozenset({'rachel', 'chandler', 'phoebe'})",0.7858156028368795,0.5482269503546099,0.5063829787234042,0.6444043321299638,1.1754335165630647,1.0,0.07557768723907243,1.270468373114447,0.6968297252675902,0.6118251928020566,0.21288871005219634,0.7840391647713209
frozenset({'chandler'}),"frozenset({'rachel', 'phoebe', 'ross'})",0.7858156028368795,0.549645390070922,0.5063829787234042,0.6444043321299638,1.172400139746128,1.0,0.07446305517831092,1.2664794614249197,0.686552766802085,0.6107784431137724,0.21040961937519537,0.7828473273553045
frozenset({'rachel'}),"frozenset({'chandler', 'phoebe', 'ross'})",0.7858156028368795,0.5553191489361702,0.5063829787234042,0.6444043321299638,1.160421594257023,1.0,0.07000452693526477,1.2505238146668105,0.645444932940063,0.606627017841971,0.2003351009621197,0.7781408633829896
frozenset({'chandler'}),"frozenset({'rachel', 'joey', 'phoebe'})",0.7858156028368795,0.5418439716312057,0.5049645390070922,0.6425992779783393,1.1859489292532177,1.0,0.07917509179618726,1.2819113116985454,0.7320485155145469,0.6137931034482756,0.21991483273909962,0.7872682253766041
frozenset({'rachel'}),"frozenset({'joey', 'chandler', 'phoebe'})",0.7858156028368795,0.5645390070921986,0.5049645390070922,0.6425992779783393,1.1382725903887667,1.0,0.061340978824002745,1.218411060964252,0.5671552942927296,0.5973154362416105,0.1792589282564468,0.7685358198936922
frozenset({'monica'}),"frozenset({'rachel', 'joey', 'chandler', 'ross'})",0.7617021276595745,0.524822695035461,0.48865248226950353,0.6415270018621974,1.2223690170617545,1.0,0.0888939188169609,1.3255595468361425,0.763399336512544,0.6124444444444445,0.24560160093387803,0.7863040414716392
frozenset({'rachel'}),"frozenset({'monica', 'joey', 'phoebe'})",0.7858156028368795,0.5553191489361702,0.5035460992907801,0.6407942238267147,1.1539206329446587,1.0,0.06716764750264065,1.2379557361274454,0.622777725958399,0.6011854360711261,0.19221667559117664,0.7737815308150175
frozenset({'monica'}),"frozenset({'joey', 'chandler', 'phoebe', 'ross'})",0.7617021276595745,0.5141843971631206,0.4879432624113475,0.6405959031657356,1.2458485840878444,1.0,0.0962879130828429,1.3517252783596074,0.8280990448504982,0.6192619261926193,0.26020470578640453,0.7947807102035573
frozenset({'joey'}),"frozenset({'monica', 'rachel', 'chandler', 'ross'})",0.7645390070921986,0.5297872340425532,0.48865248226950353,0.6391465677179963,1.206421232238788,1.0,0.08360947638448768,1.3030574850954437,0.7266686484690574,0.6065140845070421,0.232574148540535,0.7807513293743931
frozenset({'ross'}),"frozenset({'rachel', 'joey', 'phoebe'})",0.7858156028368795,0.5418439716312057,0.502127659574468,0.6389891696750901,1.1792862948192109,1.0,0.07633821236356314,1.2690921985815597,0.7098065626519994,0.6082474226804122,0.21203518458494902,0.7828453701778592
frozenset({'rachel'}),"frozenset({'joey', 'phoebe', 'ross'})",0.7858156028368795,0.5468085106382978,0.502127659574468,0.6389891696750901,1.1685794153591142,1.0,0.07243700015089782,1.2553404255319145,0.6735323829834998,0.6046114432109307,0.20340333214691256,0.7786385537091404
frozenset({'joey'}),"frozenset({'monica', 'chandler', 'phoebe', 'ross'})",0.7645390070921986,0.5219858156028369,0.4879432624113475,0.6382189239332097,1.2226748406872632,1.0,0.08886474523414317,1.3212802327695947,0.7734659568506587,0.61101243339254,0.24315828300567605,0.786500766314431
frozenset({'monica'}),"frozenset({'rachel', 'chandler', 'phoebe', 'ross'})",0.7617021276595745,0.5063829787234042,0.48439716312056735,0.6359404096834265,1.2558487081983634,1.0,0.09868417081635733,1.355868748979703,0.8549205187199331,0.6180995475113124,0.26246548513452783,0.796261521368324
frozenset({'monica'}),"frozenset({'rachel', 'joey', 'chandler', 'phoebe'})",0.7617021276595745,0.5049645390070922,0.4836879432624113,0.6350093109869646,1.2575324838365451,1.0,0.09905537950807303,1.3562961354754668,0.8593946376204441,0.6177536231884058,0.26269789182180525,0.7964372397631452
frozenset({'joey'}),"frozenset({'monica', 'rachel', 'chandler', 'phoebe'})",0.7645390070921986,0.5198581560283688,0.4836879432624113,0.6326530612244897,1.2169724642926745,1.0,0.08623610482370098,1.307052797478329,0.757190050524679,0.6040744021257748,0.23491996503180276,0.7815379903666786
frozenset({'phoebe'}),"frozenset({'rachel', 'joey', 'chandler', 'ross', 'monica'})",0.7276595744680852,0.48865248226950353,0.4581560283687943,0.6296296296296295,1.2885018545395903,1.0,0.10258337105779386,1.3806382978723402,0.8221507352941176,0.6043030869971936,0.275697333949761,0.7836101704026233
frozenset({'joey'}),"frozenset({'rachel', 'chandler', 'phoebe', 'ross'})",0.7645390070921986,0.5063829787234042,0.4765957446808511,0.6233766233766234,1.231037869693332,1.0,0.08944620491926969,1.3106382978723405,0.7970632530120485,0.6,0.23701298701298706,0.7822765469824293
frozenset({'monica'}),"frozenset({'rachel', 'joey', 'phoebe', 'ross'})",0.7617021276595745,0.502127659574468,0.47375886524822697,0.6219739292364991,1.2386768929709941,1.0,0.09128715859363218,1.3170317576773924,0.8085970915312237,0.5996409335727111,0.24071686641519055,0.7827383770476282
frozenset({'chandler'}),"frozenset({'monica', 'rachel', 'joey', 'ross'})",0.7858156028368795,0.5099290780141844,0.48865248226950353,0.621841155234657,1.2194659650637918,1.0,0.08794225642573306,1.2959393354660707,0.8402522131123902,0.6054481546572934,0.2283589419404723,0.7900582688551587
frozenset({'ross'}),"frozenset({'monica', 'rachel', 'joey', 'chandler'})",0.7858156028368795,0.5269503546099291,0.48865248226950353,0.621841155234657,1.1800754089917447,1.0,0.0745666716965947,1.250928417881142,0.7124539836023027,0.5929432013769361,0.20059374644807543,0.774581412072241
frozenset({'rachel'}),"frozenset({'monica', 'joey', 'chandler', 'ross'})",0.7858156028368795,0.5333333333333333,0.48865248226950353,0.621841155234657,1.1659521660649819,1.0,0.06955082742316782,1.2340493237867938,0.66452964753602,0.5883859948761743,0.1896596183599793,0.769032279744988
frozenset({'chandler'}),"frozenset({'monica', 'joey', 'phoebe', 'ross'})",0.7858156028368795,0.5070921985815603,0.4879432624113475,0.6209386281588447,1.2245083436419175,1.0,0.0894623006891001,1.3003377237419789,0.8560180194055134,0.6061674008810574,0.23096901540139717,0.7915881951983035
frozenset({'ross'}),"frozenset({'monica', 'joey', 'chandler', 'phoebe'})",0.7858156028368795,0.5290780141843971,0.4879432624113475,0.6209386281588447,1.1736239486648405,1.0,0.07218550374729638,1.2423370482944949,0.6907053750192512,0.5900514579759862,0.19506546039754677,0.7715953194413526
frozenset({'joey'}),"frozenset({'monica', 'rachel', 'phoebe', 'ross'})",0.7645390070921986,0.5092198581560283,0.47375886524822697,0.6196660482374768,1.2168929359538194,1.0,0.08444042050198686,1.290392665628784,0.7569619796551478,0.5921985815602838,0.22504209250699767,0.7750140826145602
frozenset({'chandler'}),"frozenset({'monica', 'rachel', 'phoebe', 'ross'})",0.7858156028368795,0.5092198581560283,0.48439716312056735,0.6164259927797834,1.2105301529519423,1.0,0.08424425330717772,1.2794926992073425,0.8119903425673647,0.5975503062117236,0.21844024540389395,0.783839737336967
frozenset({'ross'}),"frozenset({'monica', 'rachel', 'chandler', 'phoebe'})",0.7858156028368795,0.5198581560283688,0.48439716312056735,0.6164259927797834,1.1857580488669774,1.0,0.07588451285146619,1.2517580308719232,0.7314147750962348,0.5898100172711571,0.2011235595561219,0.7741065843844346
frozenset({'rachel'}),"frozenset({'monica', 'chandler', 'phoebe', 'ross'})",0.7858156028368795,0.5219858156028369,0.48439716312056735,0.6164259927797834,1.1809247959504003,1.0,0.0742125647603239,1.2462110972048395,0.7152996616020089,0.5882859603789836,0.19756772970251424,0.772207561607283
frozenset({'chandler'}),"frozenset({'monica', 'rachel', 'joey', 'phoebe'})",0.7858156028368795,0.5035460992907801,0.4836879432624113,0.6155234657039711,1.2223775868205624,1.0,0.08799356169206779,1.2912462957413513,0.8493717348662873,0.6003521126760563,0.22555440948942757,0.7880434229928306
frozenset({'rachel'}),"frozenset({'monica', 'joey', 'chandler', 'phoebe'})",0.7858156028368795,0.5290780141843971,0.4836879432624113,0.6155234657039711,1.1633888560892751,1.0,0.0679301845983602,1.2248393433889389,0.6557068225515135,0.5819112627986347,0.18356639554608323,0.7648662904927361
frozenset({'chandler'}),"frozenset({'rachel', 'joey', 'phoebe', 'ross'})",0.7858156028368795,0.502127659574468,0.4765957446808511,0.6064981949458483,1.2078565746802914,1.0,0.08201599517126912,1.265235213741948,0.8034531693472099,0.5874125874125874,0.20963312660063563,0.7778253686593649
frozenset({'ross'}),"frozenset({'rachel', 'joey', 'chandler', 'phoebe'})",0.7858156028368795,0.5049645390070922,0.4765957446808511,0.6064981949458483,1.2010708635865819,1.0,0.07978673104974604,1.258025896284729,0.7816146326080107,0.5853658536585368,0.20510380354390573,0.7751592098324748
frozenset({'rachel'}),"frozenset({'joey', 'chandler', 'phoebe', 'ross'})",0.7858156028368795,0.5141843971631206,0.4765957446808511,0.6064981949458483,1.179534420515374,1.0,0.07254162265479602,1.2345956145487669,0.7106393882056133,0.5788113695090439,0.19001818229729361,0.7666973733349931
frozenset({'ross'}),"frozenset({'monica', 'rachel', 'joey', 'phoebe'})",0.7858156028368795,0.5035460992907801,0.47375886524822697,0.6028880866425993,1.1972847917831904,1.0,0.07806448367788343,1.2501611863313993,0.7693222825871439,0.5808695652173913,0.2001031459515215,0.7718665785325673
frozenset({'rachel'}),"frozenset({'monica', 'joey', 'phoebe', 'ross'})",0.7858156028368795,0.5070921985815603,0.47375886524822697,0.6028880866425993,1.1889121708616293,1.0,0.07527790352597957,1.241231463571889,0.7418606495618035,0.5783549783549784,0.19434849232527338,0.7685769104541668
frozenset({'monica'}),"frozenset({'rachel', 'joey', 'chandler', 'phoebe', 'ross'})",0.7617021276595745,0.4765957446808511,0.4581560283687943,0.6014897579143389,1.2620544027666931,1.0,0.09513203561189071,1.3134022668522567,0.871351172047766,0.5872727272727274,0.23861864316967185,0.7813996408619313
